,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
3080,00017646,FILTRO AF1934M                                                                                      ,,,,,,
3081,00017647,FILTRO AF1935M                                                                                      ,,,,,,
3082,00017648,FILTRO AF25065                                                                                      ,,31/05/2014,,N,,
3083,00017649,FILTRO AF25354                                                                                      ,,,,,,
3084,00017650,FILTRO AF25695                                                                                      ,,,,,,
3085,00017651,FILTRO AF346                                                                                        ,,15/07/2015,,N,,
3086,00017652,FILTRO AF418                                                                                        ,,,,,,
3087,00017653,FILTRO AF435KM                                                                                      ,,,,,,
3088,00017654,FILTRO AF4606                                                                                       ,,,,,,
3089,00017655,FILTRO AF471                                                                                        ,,05/04/2012,,N,,
3090,00017656,FILTRO AF471                                                                                        ,,,,,,
3091,00017657,FILTRO AF472                                                                                        ,,26/11/2015,,N,,
3092,00017658,FILTRO AF472                                                                                        ,,,,,,
3093,00017659,FILTRO AF4884                                                                                       ,,,,,,
3094,00017660,FILTRO AF490M                                                                                       ,,,,,,
3095,00017661,FILTRO FF185                                                                                        ,,,,,,
3096,00017662,FILTRO FF231                                                                                        ,,,,,,
3097,00017663,FILTRO FF5018                                                                                       ,,10/08/2018,,N,N,
3098,00017664,FILTRO FF5206                                     ,,26/10/2011,,N,,
3099,00017665,FILTRO FF5071                                                                                       ,,27/08/2020,,,N,
3100,00017666,FILTRO FF5103                                                                                       ,,,,,,
3101,00017667,FILTRO COMBUSTIBLE FF5135 FLEETGUARD              ,23/09/2015,,,N,,
3102,00017668,FILTRO FF5156                                                                                       ,,,,,,
3103,00017669,FILTRO FF5421 PETROLEO                            ,07/03/2019,15/12/2015,,N,,
3104,00017670,FILTRO FS01029W                                                                                     ,,,,,,
3105,00017671,WK 965 KENDALL FS1000                             ,18/12/2020,15/09/2020,,N,,
3106,00017672,FILTRO FS1206                                                                                       ,,,,N,,
3107,00017673,FILTRO FS1207                                                                                       ,,,,,,
3108,00017674,FILTRO BF1280 FS1280 BALDWIN                      ,13/07/2019,29/09/2021,,N,,
3109,00017675,FILTRO HF6317                                                                                       ,17/04/2014,17/04/2014,,N,,
3110,00017676,FILTRO HF6420                                                                                       ,,,,,,
3111,00017677,FILTRO HF6510                                                                                       ,17/11/2017,17/11/2017,,N,,
3112,00017678,FILTRO HF6563                                                                                       ,,,,,,
3113,00017679,FILTRO HF6586                                                                                       ,,,,,S,
3114,00017680,FILTRO HF6710                                     ,,30/07/2016,,S,,
3115,00017681,FILTRO LF16015                                    ,10/06/2021,09/09/2022,,N,,
3116,00017682,FILTRO LF16015                                                                                      ,,,,,,
3117,00017683,FILTRO LF19516                                                                                      ,,06/10/2017,,N,,
3118,00017684,FILTRO LF3000 FLEETGUARD WP12300                  ,13/03/2012,24/09/2019,,N,S,
3119,00017685,FILTRO LF3311                                                                                       ,,,,,,
3120,00017686,FILTRO LF3314                                                                                       ,,,,,,
3121,00017687,FILTRO LF3333                                                                                       ,,,,,,
3122,00017688,FILTRO LF3345                                     ,,,,,,
3123,00017689,FILTRO LF3349                                                                                       ,,,,,,
3124,00017690,FILTRO LF3462                                                                                       ,,,,,,
3125,00017691,FILTRO LF3462                                                                                       ,,,,,,
3126,00017692,FILTRO LF3629                                                                                       ,,,,,,
3127,00017693,FILTRO LF3629                                                                                       ,,,,,,
3128,00017694,FILTRO LF3640                                                                                       ,,,,,,
3129,00017695,FILTRO LF3703                                                                                       ,,31/08/2015,,N,,
3130,00017696,FILTRO LF3806                                                                                       ,,,,,,
3131,00017697,FILTRO LF4045                                                                                       ,,,,,,
3132,00017698,FILTRO LF670                                                                                        ,04/07/2014,04/07/2014,,N,,
3133,00017699,FILTRO LF699                                                                                        ,,,,,,
3134,00017700,FILTRO LF742                                                                                        ,,,,,,
3135,00017701,FILTRO LF742                                                                                        ,23/09/2015,,,N,,
3136,00017702,FILTRO LF781                                                                                        ,,,,,,
3137,00017703,LF9009 FLEETGUARD                                 ,19/07/2016,13/05/2015,,N,,
3138,00017704,FILTRO WF2071                                                                                       ,04/05/2017,,,,N,
3139,00017705,FILTRO PETROLEO COMPLETO KIA 2.4                  ,16/10/2014,10/04/2015,,N,S,
3140,00017707,FILTRO ACEITE AD                                                                                    ,,,,,,
3141,00017708,FILTRO ACEITE CAT 1R0716                                                                            ,,,,,,
3142,00017709,HU 616X FILTRO ACEITE HY ACCENT MOBIS             ,14/11/2013,31/12/2014,,N,,
3143,00017710,W 830/3 KENDALL                                   ,10/09/2020,23/10/2021,S,N,S,
3144,00017711,FILTRO ACEITE HYUN PORTER 9010913 ORIG                                                              ,,30/06/2012,,N,,
3145,00017712,WP 928/81 BOSCH                                   ,01/10/2020,22/07/2021,,N,S,
3146,00017713,FILTRO ACEITE MOTOR #263304X000                   ,,06/02/2016,,N,,
3147,00017714,H 819/1X NIS XTRAIL SKIFIL                        ,08/10/2019,11/09/2020,,N,N,
3148,00017715,FILTRO ACEITE NISSAN NI1562250 ORIG                                                                 ,,,,,,
3149,00017716,H 819/1X SPEED MATE                               ,30/09/2020,10/09/2021,,N,,
3150,00017717,W 1193 FILTRO ACEITE NISSN 15208-43G08 / ORIG     ,,,S,,,
3151,00017718,FILTRO ACEITE SUZUKI SJ413 1188550 ORIG                                                             ,,,,,,
3152,00017719,C 24400 HK                                        ,30/11/2020,19/02/2021,,N,,
3153,00017720,C 2294 HK                                         ,30/11/2020,28/12/2022,,N,,
3154,00017721,C 2613 KENDALL/ SKYFIL                            ,28/11/2020,22/07/2021,,N,S,
3155,00017722,FILTRO AIRE HYUN ACCENT 1.5 KENDALL               ,19/02/2019,02/04/2019,,N,S,
3156,00017723,FILTRO AIRE HY ATOS/ACCENT PRIME 1.5 DIESEL 3 CIL ,14/01/2015,08/11/2021,,N,N,
3157,00017724,C 1928 SKYFIL HY ELANTRA 1.6 2006.....            ,19/05/2016,18/07/2016,,N,N,
3158,00017725,FILTRO AIRE CHEV ONIX 1.4 17/20  PRISMA 1.4 17/21 ,14/10/2021,21/07/2022,,N,,
3159,00017726,C 24196 KENDALL HY H1 2.5 TCI 2008... ATE         ,25/10/2017,02/09/2019,,N,N,
3160,00017727,FILTRO AIRE KIA CARNIVAL DIESEL 00/05 KENDALL     ,,31/05/2018,,N,S,
3161,00017728,C 2738                                            ,17/12/2020,19/01/2023,,N,,
3162,00017729,FILTRO AIRE M.BENZ SPRINTER                                                                         ,,,,,,
3163,00017730,FILTRO AIRE MAZDA 6 ATEC                                                                            ,10/02/2012,11/04/2012,,,N,
3164,00017731,FILTRO AIRE MIT MANTERO 3.5 V6 28113-35500 ATEC                                                     ,,13/05/2013,,N,,
3165,00017732,FILTRO AIRE NISSAN 16546-2S602 ORIG                                                                 ,,,,,,
3166,00017733,FILTRO AIRE NISSAN 16546-9S001                                                                      ,,,,,,
