,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
2655,00010916,PERNO HEX BRONCE BSW 1/2x2.1/2                                                                      ,PERNO,,,,,,
2656,00010930,PERNO COCINA BRONCE 3/16x1.1/2 RED                ,PERNO,,,,,N,
2657,00010938,HUINCHA 165 TEMFLEX 19MM X 9 M NEGRA              ,ROTACION ,,,,,,
2658,00010939,ENCHUFE HEMBRA VOL 2P+T 32A 220V                  ,ROTACION ,,,,,,
2659,00010940,ENCHUFE MACHO VOLANTE IP67 3X63A+T                ,ROTACION ,,,,,,
2660,00010942,GRATA TRUPER P/ESMERIL 14MM 610MX                 ,ROTACION ,,,,,,
2661,00010946,"GRATA CIRCULAR P/ESMERIL 6"" 1.1/8"" CA-106 TRUPER  ",ROTACION ,,,,,,
2662,00010948,"GRATA CIRCULAR TRENZ.6""P/ESMERIL EJE 5/8 CA-6E    ",ROTACION ,,,,,,
2663,00011047,ESCOBILLA ACERO C/MANGO 4X16 TRUPER CEA-54        ,ROTACION ,,,,,,
2664,00011094,TUERCA HEX INOX 1.1/4                                                                               ,TUERCAS,,,,N,,
2665,00011095,TUERCA HEX INOX 1.1/2                             ,TUERCAS,,,,N,,
2666,00011205,TUERCA HEX GALV 1.1/8 8H                                                                            ,TUERCAS,,,,,,
2667,00011208,TUERCA HEX GALV 1.3/8 7H                                                                            ,TUERCAS,,,,,,
2668,00011209,TUERCA HEX GALV 1.3/8 8H                                                                            ,TUERCAS,,,,,,
2669,00011210,TUERCA HEX GALV 1.1/2 7H                                                                            ,TUERCAS,,,,,,
2670,00011211,TUERCA HEX GALV 1.1/2 8H                                                                            ,TUERCAS,,,,,,
2671,00011212,TUERCA HEX GALV 1.5/8 7H                                                                            ,TUERCAS,,,,,,
2672,00011213,TUERCA HEX GALV 1.5/8 8H                                                                            ,TUERCAS,,,,,,
2673,00011214,TUERCA HEX GALV 1.3/4 7H                                                                            ,TUERCAS,,,,,,
2674,00011215,TUERCA HEX GALV 1.3/4 8H                                                                            ,TUERCAS,,,,,,
2675,00011216,TUERCA HEX GALV 1.7/8 7H                                                                            ,TUERCAS,,,,,,
2676,00011217,TUERCA HEX GALV 1.7/8 8H                                                                            ,TUERCAS,,,,,,
2677,00011218,TUERCA HEX GALV 2 5H                                                                                ,TUERCAS,,,,,,
2678,00011219,TUERCA HEX GALV 2 8H                                                                                ,TUERCAS,,,,,,
2679,00011220,TUERCA HEX GALV 2.1/4 5H                                                                            ,TUERCAS,,,,,,
2680,00011221,TUERCA HEX GALV 2.1/4 8H                                                                            ,TUERCAS,,,,,,
2681,00011222,TUERCA HEX GALV 2.1/2 4H                                                                            ,TUERCAS,,,,,,
2682,00011223,TUERCA HEX GALV 2.1/2 8                                                                             ,TUERCAS,,,,,,
2683,00011224,TUERCA HEX GALV 2.3/4 4H                                                                            ,TUERCAS,,,,,,
2684,00011225,TUERCA HEX GALV 2.3/4 8H                                                                            ,TUERCAS,,,,,,
2685,00011226,TUERCA HEX GALV 3 4H                                                                                ,TUERCAS,,,,,,
2686,00011328,GOLILLA PLANA INOX 1.1/4                                                                            ,GOLILLA PLANA,,,,N,,
2687,00011339,GOLILLA PLANA 1.3/8 GALV                          ,GOLILLA PLANA,,,,N,,
2688,00011341,GOLILLA PLANA 1.5/8 GALV                          ,GOLILLA PLANA,,,,N,,
2689,00011343,GOLILLA PLANA 1.7/8 GALV                          ,GOLILLA PLANA,,,,N,,
2690,00011344,GOLILLA PLANA 2 GALV                              ,GOLILLA PLANA,,,,N,,
2691,00011442,"CAIMAN CADENA VICE GRIP 9""                        ",ROTACION ,,,,,,
2692,00011449,CODO PVC 45� 200 M/M ASTRAL                       ,ROTACION ,,,,,,
2693,00011459,TALADRO MAGNETICO HB500HB500 MAKITA 1150W 2'      ,ROTACION ,,,,,,
2694,00011467,KIT BOMBA NEUMATICA #KDF-50 P/ADBLUE              ,ROTACION ,,,,,,
2695,00011469,CORDON ST 3X14 NEGRO                              ,ROTACION ,,,,,,
2696,00011470,PERNO HEX G5 3/4 X 2  GALV    1119026             ,ROTACION ,,,,,,
2697,00011471,GOLILLA PLANA CAL. 3/4 GALV   1018003             ,ROTACION ,,,,,,
2698,00011472,CORDEL 10 MM ALGOD�N (ROLLO 500 MTS)              ,ROTACION ,,,,,,
2699,00011473,"DADO IMPACTO LARGO [] 1"" DE 43 MM                 ",ROTACION ,,,,,,
2700,00011479,GRILLETE TIPO LIRA 5/16                                                                             ,PERNO,,,,,,
2701,00011487,GRILLETE TIPO LIRA 1.3/8                                                                            ,PERNO,,,,,,
2702,00011489,GRILLETE TIPO LIRA 1.3/4                                                                            ,PERNO,,,,,,
2703,00011490,GRILLETE TIPO LIRA 2                                                                                ,PERNO,,,,,,
2704,00011518,PERTIGA 8 PIES 360 LED FULL LED 12 VOLT           ,ROTACION ,,,,,,
2705,00011519,PERTIGA 10 PIES 360 FULL LED 12 VOLT              ,ROTACION ,,,,,,
2706,00011520,FUSIBLE SIBA HHD 400 RC315A BU 3/7.2 KV E442MM    ,ROTACION ,,,,,,
2707,00011583,ESLINGA SINTETICA 3 CAPAS 75 MM X 8 MT            ,ROTACION ,,,,,,
2708,00011594,PORTA CU�A PLASTICO 20 T A 45 TON  1023           ,ROTACION ,,,,,,
2709,00011596,INDICADOR POLIURETANO 38 MM CERTIFICADO   2038    ,ROTACION ,,,,,,
2710,00011597,"LLAVE TORQUE 1"" 370-1100 LBS NORBAC               ",ROTACION ,,,,,,
2711,00011628,GRILLETE LIRA TIPO G209 KINGFLINT 3/8             ,ROTACION ,,,,,,
2712,00011643,ESLINGA G8 QOS 8MM X 5 MTS  4 RAMAL               ,ROTACION ,,,,,,
2713,00011644,ESLINGA G8 QOS 8MM 1 MTS 4 RAMAL                  ,ROTACION ,,,,,,
2714,00011648,ESLINGA CADENA  4 RAMAL GC/S 6 MTS                ,ROTACION ,,,,,,
2715,00011653,ESLINGA CADENA 4 RAMAL GC/S 1 MTS 6 TON           ,ROTACION ,,,,N,,
2716,00011654,ESLINGA CADENA 4 RAMAL GC/S 2 MTS 3 TON           ,ROTACION ,,,,,,
2717,00011678,TUERCA HEX 3/8 G2 GALV     1210001                ,ROTACION ,,,,,,
2718,00011679,PERNO HEX G2 1/4 X 1 1/2 RP ZINC                  ,ROTACION ,,,,,,
2719,00011703,TALADRO INGCO 13MM 1100 WATT 220V                 ,ROTACION ,,,,,,
2720,00011706,TAL. ATOR. 20V 2AMP INGCO                         ,ROTACION ,,,,,,
2721,00011707,LLAVE IMPACTO 1/2 PT520TK1 600LB                  ,ROTACION ,,,,,,
2722,00011708,PERNO HEX G2 5/8 X 1 1/2 GALV    1113036          ,ROTACION ,,,,,,
2723,00011709,FAROL FAENA C/GOMA AMPOLLE.H3 125MM ID001RBL457H3 ,ROTACION ,,,,,,
2724,00011711,GRASERA RECTA 3/8 SAE  100 UN                     ,ROTACION ,,,,,,
2725,00011712,GRASERA SEMI CURVA 45� 3/8 SAE 100 UN             ,ROTACION ,,,,,,
2726,00011713,SOLDADURAVARILLA BRONCE 3/32  10 KG               ,ROTACION ,,,,,,
2727,00011714,GRASERA RECTA 10 X 100 MM  999520                 ,ROTACION ,,,,,,
2728,00011715,GRASERA CURVA USA M6-1   999478                   ,ROTACION ,,,,,,
2729,00011716,"GRASERA CURVA 1/4"" NPT   999574                   ",ROTACION ,,,,,,
2730,00011717,"GRASERA CURVA 1/4"" SAE  999562                    ",ROTACION ,,,,,,
2731,00011718,"FLANGE A-105  NORMA ANSI  CL 300 SLIP ON 10""      ",ROTACION ,,,,,,
2732,00011719,CORREA FENNER TOP DRIVER B-58                     ,ROTACION ,,,,,,
2733,00011720,CORREA FENNER TOP DRIVE B-44                      ,ROTACION ,,,,,,
2734,00011721,CORREA EN V MITSUBA B-60                          ,ROTACION ,,,,,,
2735,00011722,CORREA EN V MITSUBA B-85                          ,ROTACION ,,,,,,
2736,00011723,CORREA EN V MITSUBA  B-81                         ,ROTACION ,,,,,,
2737,00011724,CORREA FENNER TOP DRIVE B-158                     ,ROTACION ,,,,,,
2738,00011725,CORREA FENNER TOP DRIVE C-110                     ,ROTACION ,,,,,,
2739,00011726,CORREA EN V MITSUBA SPB-1400                      ,ROTACION ,,,,,,
2740,00011727,CORREA FENNER TOP DRIVE 8V - 1700                 ,ROTACION ,,,,,,
2741,00011728,CONTADORA BILLETES MOD2089 UV/MG                  ,ROTACION ,,,,,,
2742,00011729,CONTADOR BILLETES PROF XD-198 XLPRO               ,ROTACION ,,,,,,
2743,00011730,ESTANQUE VERTICAL ESTANDAR 5400 LTS               ,ROTACION ,,,,,,
2744,00011731,BOMBA C.2HP + 4 ACCESORIOS                        ,ROTACION ,,,,,,
2745,00011732,"PORTO POWER 25TX6 1/4""                            ",ROTACION ,,,,,,
2746,00011733,PERMATEX ELIMINADOR EMP  515                      ,ROTACION ,,,,,,
2747,00011736,ANT. AP LOCO M5 5GHZ 13DBI 23DBM C/POE UBIQUITI   ,ROTACION ,,,,,,
2748,00011737,HUINCHA MEDIR 100MT F/VIDRIO INGCO                ,ROTACION ,,,,,,
2749,00011738,LINTERNA RECARG STEEELPRO SENSOR .X               ,ROTACION ,,,,,,
2750,00011740,HUINCHA GREAT WALL FIBRA VIDRIO 30 MTS            ,ROTACION ,,,,,,
2751,00011751,PISTOLA IMPACTO 1/2YT-820804 YATO                 ,ROTACION ,,,,,,
2752,00011766,HERRAMIENTA RACHETERA 32-240                      ,ROTACION ,,,,,,
2753,00011767,HERRAMIENTA HIDRAULICA 50-400                     ,ROTACION ,,,,,,
2754,00011772,TERMOBACKING COMPOUND DETA 10K                    ,ROTACION ,,,,,,
2755,00011776,VENTOSA 2 PLATOS FUERZA TOMA 50 KG INGCO 671111   ,ROTACION ,,,,,,
2756,00011777,VENTOSA 1 PLATO FUERZA TOMA 25 KG INGCO  671110   ,ROTACION ,,,,,,
2757,00011782,TACALAN 3/16 NATURAL                              ,VARIOS ,,,,,,
2758,00011792,TACALAN 5/8 NATURAL                                                                                 ,VARIOS ,,,,,,
2759,00011889,ELECTRODO SPEED CUT 5/32 25K                      ,ROTACION ,,,,,,
2760,00011897,ZINC ACANALADO 0.40 X 3.7 9 19 KG                 ,ROTACION ,,,,,,
2761,00011898,PLANCHA 5V 2MTS                                   ,ROTACION ,,,,,,
2762,00011900,CLAVO TECHO 2 1/2                                 ,ROTACION ,,,,,,
2763,00011904,PERFIL GALV CIELO 40X18X10X0.50X3.0 MTS           ,ROTACION ,,,,,,
2764,00011906,JGO EXTRACTOR RODAMIENTO 14 PCS                   ,ROTACION ,,,,,,
2765,00011907,MOLDURA JUEGO INFERIOR TOYOYA YARIS               ,ROTACION ,,,,,,
2766,00011908,MOLDURA SUPERIOR MASCARA TOYOTA YARIS             ,ROTACION ,,,,,,
2767,00011913,MARTILLO  PERFORADOR GBH 180-LI BOSCH BARETOO     ,ROTACION ,,,,,,
2768,00011915,RODAMIENTO CUBETA 632 NTN                         ,ROTACION ,,,,,,
2769,00011916,RODAMIENTO 4T-645 NTN                             ,ROTACION ,,,,,,
2770,00011917,SELLADOR ROSCAS PERMATEX  50GRS                   ,ROTACION ,,,,,,
2771,00011918,FLUJOMETRO DIGITAL 2 A 20 GPM FILL RITE           ,ROTACION ,,,,,,
2772,00011927,FLUJOMETRO DIGITAL DE 6 A 40 GPM FILL RITE        ,ROTACION ,,,,,,
2773,00011928,FLUJOMERO DIGITAL 1�� NPT FILL RITE TT10AN        ,ROTACION ,,,,,,
2774,00011929,APILADOR MAN 1.0T X1.6M FIJO MOD.SDJ1000          ,ROTACION ,,,,,,
2775,00011931,SIERRA CALAR INAL GST 18V-LI BOSCH                ,ROTACION ,,,,,,
2776,00011933,CARGADOR +BATERIAS STARTER KIT BOSCH              ,ROTACION ,,,,,,
2777,00011939,"FLUJO MAG.Q&T 316L GOMA  FLANGE DIN/DN80 3"" 220   ",ROTACION ,,,,,,
2778,00011940,BROCA SDS-PLUS 6X110 SMART                        ,ROTACION ,,,,,,
2779,00011941,"LLAVE AJUSTABLE CROSSMAN 18""  95-618              ",ROTACION ,,,,,,
2780,00011942,TALADRO INA SIN PERCUTOR 20V 1.5AH  67-22-05      ,ROTACION ,,,,,,
2781,00011944,TALADRO ATOR.C/PERCUT.INGCO INAL.20V CIDLI2002    ,ROTACION ,,,,,,
2782,00011946,"CINTA MULTIUSO NEGRO 2"" ROLLO 50 MT               ",ROTACION ,,,,,,
2783,00011948,POR DESCUENTO 4%                                  ,VARIOS ,,,,,,
2784,00011949,MICROFONO CONFER.MAONO AU-BM10 OMNI CONDESADOR    ,ROTACION ,,,,,,
2785,00011950,CABLE EXTENSION USB MACHO -HEMBRA 3 MTS           ,ROTACION ,,,,,,
2786,00011952,"TORNILLO MECANICA 8"" BASE FIJA SOMAR  5941285     ",ROTACION ,,,,,,
2787,00011953,"CINCEL TRUPER 3/4"" X 12"" 270203                   ",ROTACION ,,,,,,
2788,00011954,SELLOS MECANICOS MONORESTE 5/8  AP 22             ,ROTACION ,,,,,,
2789,00011955,SET 6 COPAS VINO 580ML TEMPLADA VICRILA           ,ROTACION ,,,,,,
2790,00011956,PORTA SERVICIOS 4.7X24X32 CM POLIPROP.BLUEBEE     ,ROTACION ,,,,N,,
2791,00011957,JUEGO CUBIERTOS ACERO INOX. 24 PZAS JUST HOME     ,ROTACION ,,,,,,
2792,00011958,SET VASOS VIDRIO 6 UN CRISTAR  110321848          ,ROTACION ,,,,,,
2793,00011959,SET 2 PAPELERO 5 LTS METAL BLANCO JUST HOME 110269,ROTACION ,,,,,,
2794,00011960,SET 2 TOMA OLLAS GALLOS ESTOMAS GENERICO          ,ROTACION ,,,,,,
2795,00011961,SET OLLAS 10 PZAS COLOR BORGO�A BERLINGER         ,ROTACION ,,,,,,
2796,00011962,SET 4 INDIVIDUAL GIPSY VINO  ROBERTA ALLEN        ,ROTACION ,,,,,,
2797,00011964,TOALLA 100% ALGODON SET 5 UNI CASATUA 15858083    ,ROTACION ,,,,,,
2798,00011965,SET GANCHOS CORTINA BA�O 12 UN PLATEADO           ,ROTACION ,,,,,,
2799,00011966,JUEGO OSTER 3 CUBI. TABLA CORTAR OSTER            ,ROTACION ,,,,,,
2800,00011967,CONO TRAF. NARANJO 90 CM DOBLE CINTA              ,ROTACION ,,,,,,
2801,00011968,TORNILLO AUTOP.GOL NEOP 1/4X3/4 ZINC   1008002    ,ROTACION ,,,,,,
2802,00011969,TELEMETRO LASER GLM 50 C BOSCH ( 1072C )          ,ROTACION ,,,,,,
2803,00011975,COMBO ESTWING 4 LBS LARGO  19-140                 ,ROTACION ,,,,,,
2804,00011976,BRUJULA BRUNTON 5020 360� METALICA C/ESTUCHE      ,ROTACION ,,,,,,
