Codigo,Tipo error,Descripcion,I.Industrial,I.La Serena,I.Matriz,I.Bodega,Ult. fecha compra,Ult.fecha venta
00103654,Descripcion erronea,CA�ERIA EXT TURBO 14MM KIA FRONTIER/PORTER 05/    ,,,N,,28/12/2022,12/01/2012
00104178,Letras y numeros,C 30080,,N,N,,22/07/2022,
00104186,Descripcion erronea,CA�ERIA PETROLEO KIA/HY FRONTIER/PORTER 2.5 05/   ,,,N,,28/12/2022,23/06/2014
00104209,Letras y numeros,NO USAR,,,,,21/07/2006,
00104447,Descripcion erronea,PI�ON ARRANQUE 13 DTS H100/PORTER                 ,,,,,11/09/2009,
00104856,Descripcion erronea,AMPOLLETA TABLERO 24V 4W TIPO BALA PHILLIPS N�1392,,,N,,21/10/2010,21/03/2013
00105187,Descripcion erronea,SENSOR ANGULO CIGUE�AL PEUG 308                   ,,,N,,28/12/2022,28/12/2022
00105367,Descripcion erronea,PI�ON EJE COMPESADOR G20-G10-G100                 ,,,N,,26/04/2011,23/01/2014
00105494,Descripcion erronea,AMPOLLETA GLOBO CH 12V 10/5W G18 N�8632           ,,N,N,,17/01/2011,25/06/2013
00105893,Descripcion erronea,EXPANDIDOR DE CA�ERIAS 3 PZS ZT1008               ,,,N,,02/05/2011,04/06/2021
00106149,Letras y numeros,NO USAR,,,,,09/08/2002,
00106683,Letras y numeros,NO USAR,,,,,19/11/2007,
00106890,Letras y numeros,C 21015,,,N,,26/11/2021,
00107084,Letras y numeros,WK 58/5,,,N,,05/09/2022,
00107152,Descripcion erronea,AMPOLLETA GLOBO CH 12V 10/5W G18 N�8632           ,,,,,17/01/2011,
00107271,Descripcion erronea,POLEA CIGUE�AL HYUNDAY NEW H1 2.5CC/FRONTIER 2.5CC,,,N,,04/11/2010,04/05/2012
00107325,Descripcion erronea,"RESONADOR OVALADO 6"" ANCHO A.INOX N�7241/1009     ",,N,,,24/01/2011,31/07/2012
00107539,Letras y numeros,NO USASR,,,,,,
00107638,Letras y numeros,CU 24013,,,N,,05/12/2022,
00107667,Descripcion erronea,TERMOSTATO 92� FORD FIESTA                        ,,,N,,09/05/2011,21/06/2012
00107794,Descripcion erronea,PLACA RECTIFIC ALT LUCAS 115MM N�ILR566           ,,,N,,29/10/2010,02/05/2014
00107858,Letras y numeros,NO USAR,,,,,07/03/2011,
00107891,Letras y numeros,NO USAR,,,,,,
00107900,Descripcion erronea,FAROL PARACH TRAS RH JAC S3                       ,,,N,,10/12/2022,16/12/2022
00107988,Descripcion erronea,RETEN CIGUE�AL DELANT CHEV SAIL 1.4               ,,,N,,10/12/2022,30/01/2023
00107995,Letras y numeros,NO USAR,,,,,28/04/2006,
00107996,Letras y numeros,NO USAR,,,,,,
00108041,Descripcion erronea,BULBO T� HYUNDAY ACCENT/MITS L200                 ,,,N,,08/11/2010,05/09/2012
00108091,Descripcion erronea,PI�ON CTA KMS KIA AVELL                           ,,,,,27/03/2009,
00108131,Descripcion erronea,PI�ON 12620                                       ,,,,,24/03/2011,
00108147,Descripcion erronea,LENMTE RUNNER AMBAR ANTIEMPA�ANTE                 ,,,N,,08/08/2011,01/10/2013
00108450,Descripcion erronea,PI�ON CIGUE�AL AL KIA BESTA 2.2 ORIG              ,,,N,,16/04/2009,27/11/2012
00108553,Letras y numeros,NO USAR,,,,,13/12/2005,
00108588,Descripcion erronea,PI�ON CTA KMS KIA                                 ,,,N,,29/07/2010,03/01/2013
00108709,Descripcion erronea,GOLILLA MU�ON 33074ECU                            ,,,,,,
00108716,Letras y numeros,NO USAR,,,,,,
00108734,Letras y numeros,NO USAR,,,,,,
00108951,Letras y numeros,NO USAR,,,,,13/03/2006,
00109019,Descripcion erronea,POLEA CIGUE�AL NEW ACCENT 1.4-1.6 BENCINERO       ,,,,,30/03/2011,
00109201,Descripcion erronea,PI�ON EJE LEVA KIA BESTA 2.2                      ,,,N,,16/04/2009,19/07/2013
00109329,Descripcion erronea,PASADOR MU�ON FIAT 600 JGO                        ,,,,,01/09/2010,
00109360,Descripcion erronea,EMPAQUETADURA CULATA METALICA KIA SP�RTAGE 2.0    ,,,N,,27/08/2011,13/09/2013
00109488,Descripcion erronea,AMPOLLETA TUNG H4 P45 12V 100/80W PHILIPS N�52030 ,,,N,,19/11/2010,05/11/2013
00109520,Solo numeros,1                                                 ,,,,,03/10/2008,
00109572,Descripcion erronea,PI�ON CIGUE�AL FIAT 147-FIORINO                   ,,,N,,29/12/2009,14/12/2013
00109654,Letras y numeros,NO USAR,,,,,,
00109790,Letras y numeros,NO USAR,,,,,27/07/2005,
00109879,Letras y numeros,NO USAR,,,,,09/02/2006,
00109915,Descripcion erronea,VOLANTE DEPORTIVO SILVER N�4928                   ,,,,,10/11/2010,
00109983,Letras y numeros,NO USAR,,,,,12/09/2006,
00110119,Letras y numeros,NO USAR,,,,,21/10/2005,
00110151,Descripcion vacia,Vacio,,,,,,
00110273,Descripcion erronea,SENSOR CIGUE�AL DODGE DAKOTA                      ,,,,,29/04/2010,
00110295,Letras y numeros,WK 820/17,,,N,,10/06/2022,
00110444,Descripcion erronea,BOMBA ENERPAC HID ZU-4408 JI DOBLE ACCI�N         ,,,N,S,01/04/2021,26/03/2021
00110460,Descripcion erronea,SE�ALETICA INDICADORA DE NIVEL                    ,,,,,,
00110461,Descripcion erronea,SE�ALETICA CHIMENEA ESCAPE C/ NIVELES             ,,,,,,
00110462,Descripcion erronea,SE�ALETICA VIA DE EVACUACION                      ,,,,,,
00110463,Descripcion erronea,SE�ALETICA ESTACION DE EMERGENCIA                 ,,,,,,
00110464,Descripcion erronea,SE�ALETICA AREA RESTRINGIDA - PROHIBIDO ENTRAR    ,,,,,,
00110465,Descripcion erronea,SE�ALETICA EXTINTOR                               ,,,,,,
00110542,Descripcion erronea,CONECTOR ESTA�O 6 AWG EKOLINE                     ,,,,,,
00110546,Descripcion erronea,CONECTOR ESTA�O 8 AWG EKOLINE                     ,,,,,,
00110547,Descripcion erronea,TERMINAL ESTA�O 6 AWG EKOLINE                     ,,,,,,
00110548,Descripcion erronea,TERMINAL ESTA�O 8 AWG  EKOLINE                    ,,,,,,
00110558,Descripcion erronea,CONECTOR RAPIDO TUBO 12MM-90�                     ,,,,,,
00110571,Descripcion erronea,REFRIGERANTE 50/50-37� 20 LTS COOLANT             ,,,,,,
00110572,Descripcion erronea,"TIRA CA�ERIA INOX.316 1/2"" X 6MT                  ",,,,,,
00110573,Descripcion erronea,"TIRA CA�ERIA INOX 316 3/4"" 5.80 MT                ",,,,,,
00110574,Descripcion erronea,"TIRA CA�ERIA INOX. 316 CH.40 1"" 5.80 MT           ",,,,,,
00110575,Descripcion erronea,"TIRA CA�ERIA INOX.316 CH.40 1 1/2"" 6MT            ",,,,,,
00110576,Descripcion erronea,"TIRA CA�ERIA INOX.316 CH 40 2"" 6 MT               ",,,,,,
00110577,Descripcion erronea,"TIRA CA�ERIA INOX.316 CH.40 1 1/4"" 5.80 MT        ",,,,,,
00110578,Descripcion erronea,CODO 90�AC INOX 316 150 NPT 1 1/2                 ,,,,,,
00110579,Descripcion erronea,"CODO 90� AC INOX. 316 150 NPT 1/2""                ",,,,,,
00110580,Descripcion erronea,"CODO 90� AC INOX. 316 150 NPT 3/4""                ",,,,,,
00110600,Descripcion erronea,REPARACI�N HIDRO KARCHER HD 6/13C                 ,S,S,S,,,28/04/2021
00110857,Descripcion erronea,TELA PVC CON DISE�O BATERIAS MAC                  ,,,N,,,10/08/2021
00110860,Descripcion erronea,TELECOMANDO LUCES Y SE�ALIZADOR MAZDA B-2500      ,,N,,,11/08/2021,16/08/2021
00110903,Letras y numeros,RT 37X12X60UNID.,,,,S,27/08/2021,
00111321,Descripcion erronea,"CODO 90� GALV. CL 150 NPT 3""                      ",,,,,,
00111324,Descripcion erronea,TUERCA TORNILLO MEC N�5 LUQUE                     ,,,N,S,31/05/2022,31/05/2022
00111504,Descripcion erronea,DADO HEX #3/4 1.7/8 CROSS FOSF 245137}            ,,,N,N,09/06/2022,05/09/2022
00111530,Descripcion erronea,MALLA PROTECCI�N ROCKFALL                         ,,,,,,
00111538,Descripcion erronea,ESPADA 16��MOTOSIERRA 165247-4 MAKITA (UC4041A)   ,,,N,N,15/06/2022,23/07/2022
00111540,Descripcion erronea,CORDEL YUTE 16MM CARRETE 100MTS CA�AMO            ,,,,,,
00111541,Descripcion erronea,CORDEL YUTE 18MM CARRETE 100MT CA�AMO             ,,,N,N,18/06/2022,22/06/2022
00111543,Descripcion erronea,CORDEL YUTE 20MM CARRETE 100MT CA�AMO             ,,,,,,
00111604,Descripcion erronea,NIPLE 16-16 FL 90�                                ,,,,,,
00111607,Descripcion erronea,CODO PVC PRES CEM/HI 20X1/2 90�                   ,,,,,,
00111640,Descripcion erronea,MALLA TAMIZ N�10                                  ,,,,,,
00111643,Descripcion erronea,LALVE DE IMPACTO 1/2 INALAMBRICA 18V MAKITA       ,,,,,,
00111717,Descripcion erronea,TUBO VENTILACION 5�� ZINC X 1 MTS                 ,,,,,,
00111718,Descripcion erronea,SOMBRERETE 5�� ZINC                               ,,,,,,
00111745,Descripcion erronea,CARTONERO CUCHILLO N�80 FULTONS                   ,,,,,,
00111793,Descripcion erronea,CODO 45� HDPE 100 PN16 DIN 90 MM                  ,,,,,,
00111797,Descripcion erronea,"ADAPTADOR 316 NPT 2"" SOCKET CA�ERIA 2""            ",,,,,,
00111805,Descripcion erronea,CODO 45� PE 100 SDR 11 E.F 90MM                   ,,,,,,
00111829,Descripcion erronea,UBIQUITI 90X45� ANTENA HORN.5GHZ BLINDADA         ,,,,,,
00111830,Descripcion erronea,UBIQUITI 450 MBPS 1-100 ISOST. 5GHZ 45X45�        ,,,,,,
00111874,Descripcion erronea,MOTOSIERRA DUC353Z 18V 14��X 2 36VBL MOTOR XPT    ,,,,,,
00111887,Letras y numeros,HU 613/1,,S,S,,02/09/2022,
00111888,Letras y numeros,WK 8019,,S,,,14/07/2022,
00111941,Letras y numeros,C 24150,,S,S,,23/11/2022,
00112108,Descripcion erronea,"CA�ERIA COBRE L 1/2"" X 6 MTS 9522-1               ",,,,,,
00112109,Descripcion erronea,"CA�ERIA COBRE L 3/4"" X 6 MTS 9523-5               ",,,,,,
00112233,Descripcion erronea,PROYECTOR  AREA LED SPORT 100W 60�X60� LUZ FRIA   ,,,,,,
00112274,Descripcion erronea,CODO 90� HDPE EF 110MM PE100 PN16                 ,,,,,,
00112277,Descripcion erronea,CODO 45� HDPE 110MM PE100 PN16                    ,,,,,,
00112280,Descripcion erronea,CODO HDPE 90� EF 90MM PE100 PN16                  ,,,,,,
00112284,Descripcion erronea,CODO HDPE EF 90MM 45� PE100 PN16                  ,,,,,,
00112294,Descripcion erronea,CODO HDPE EF 250MM 45� PE 100 PN16                ,,,,,,
00112295,Descripcion erronea,CODO HDPE EF 250MM 90� PE100 PE16                 ,,,,,,
00112296,Descripcion erronea,COPLA HDPE EF 160� 110MM PE100 PN16 REDUCCION     ,,,,,,
00112325,Descripcion erronea,PARTIDOR AUT�NOMO12/24V 1600/800CA                ,,,,,,
00112327,Descripcion erronea,MAN�METRO 0-15 PSI 2 1/2 C/ABAJO 1/4              ,,,N,N,21/10/2022,24/10/2022
00112375,Descripcion erronea,PISTOLA CALOR 2000 WATTS INGCO 50�/570�C          ,,,N,N,08/09/2022,21/09/2022
00112449,Descripcion erronea,REG. ELCTR�NICO EASYPRESS 1-2HP PEDROLLO          ,,,N,N,28/09/2022,28/09/2022
00112474,Descripcion erronea,"ALICATE MEDIA CA�A 6"" 1000V KNIPEX 4651137        ",,,,,,
00112539,Descripcion erronea,ESCALERA 3 PELDA�OS BLANCA                        ,,,N,N,04/10/2022,04/10/2022
00112701,Descripcion erronea,ESPEJO LH NISSSAN VERSA                           ,,,N,N,12/11/2022,14/11/2022
00112724,Descripcion erronea,TOR MEC.BASE GIRATORIA LUQUE N�6                  ,,,,,,
00112742,Descripcion erronea,SOPLETE CORTADOR HARRIS 1MT CABEZA 70�            ,,,,,,
00112759,Descripcion erronea,PISTOLA COMBUSTIBLE 1��RJA ALUM  NPT              ,,,N,N,21/10/2022,11/01/2023
00112760,Descripcion erronea,"GRTA COPA FINA 5"" ESMERIL EJE 5/8 TRUPER CO-512   ",,,,,,
00112782,Descripcion erronea,BA�LM ORGANIZADOR 100 LTS VERDE/CELESTE           ,,,,,,
00112819,Descripcion erronea,DISCO PIEDRA 8�� A60PV MAKITA (B-51954)           ,,,,,,
00112821,Descripcion erronea,DISCO PIEDRA 8�� GC120HV MAKITA (B-51976)         ,,,,,,
00112880,Descripcion erronea,CU�A PU 60-80T CERTIFICADA UNID.                  ,,,N,N,29/10/2022,08/11/2022
00112904,Descripcion erronea,MARCADOR TEM MEC 40-120� 2MT                      ,N,N,N,N,17/01/2023,01/02/2023
00112987,Descripcion erronea,CA�ERIA COBRE L GAS 1/2 X 1 MT                    ,,,,,,
00113074,Descripcion erronea,CORREA ARA�A TABLA ESPINAL ADULTO                 ,,,,,,
00113459,Descripcion erronea,RETEN CIGUE�AL DEL TOY YARIS                      ,,N,,,21/12/2022,
00113461,Descripcion erronea,DESTAPA Y LIMPIA CA�ERIAS DESBLOCK 700 GR PASSOL  ,,,,,,
00113518,Descripcion erronea,CODO GALV. HI HI  2 1/2 X 90�                     ,,,,,,
00113678,Descripcion erronea,"PERNO U ZINC 5/8 P/ CA�ERIA  4""  511              ",,,,,,
00113715,Descripcion erronea,CODO GALV. HI - HI 1/2 X 90�                      ,,,,,,
00113716,Descripcion erronea,"CODO GALV. HI- HI 3/4"" X 90�                      ",,,,,,
00113718,Letras y numeros,C 23041,,S,,,18/01/2023,
00113723,Descripcion erronea,BOTIN SEG ACONCAGUA 5590 TERM. N�39               ,,,,,,
00113724,Descripcion erronea,BOTIN SEG ACONCAGUA 5590 TERM N�40                ,,,,,,
00113725,Descripcion erronea,BOTIN SEG ACONCAGUA 5590 TERM N�41                ,,,,,,
00113726,Descripcion erronea,BOTIN SEG ACONCAGUA 5590 TERM N�42                ,,,,,,
00113727,Descripcion erronea,BOTIN SEG ACONCAGUA 5590 TERM N�43                ,,,,,,
00113753,Descripcion erronea,ESTACI�N DE EMERGENCIA AMBIENTAL                  ,,,,,,
00113770,Descripcion erronea,RODAMIENTO CARDA MB SPRINTER 413 A�O 2008         ,,,,N,24/01/2023,25/01/2023
00113796,Descripcion erronea,PERNO HEX GALVANIZADO G�2 1/2 X 1 CON TUERCA      ,,,,N,01/02/2023,28/01/2023
00113894,Descripcion erronea,TOALLA DE MANO Y TOALLA DE BA�O                   ,,,,,,
00113897,Descripcion erronea,CODO PVC CLASE 16 90� 200 M/M HIDRAULICO          ,,,,,01/02/2023,01/02/2023
00200002,Descripcion erronea,RRRR                                                                                                ,,,,,,
00200003,Descripcion erronea,EEE                                                                                                 ,,,,,,
00200004,Descripcion erronea,UUU                                                                                                 ,,,,,,
00200005,Descripcion erronea,QQQ                                                                                                 ,,,,,,
00200006,Descripcion erronea,PPPPP                                                                                               ,,,,,,
00200007,Descripcion erronea,LLLL                                                                                                ,,,,,,
00200009,Descripcion erronea,XXX                                                                                                 ,,,,,,
00200010,Descripcion erronea,PP1                                                                                                 ,,,,,,
00200011,Descripcion erronea,PP2                                                                                                 ,,,,,,
00200012,Descripcion erronea,PP3                                                                                                 ,,,,,,
00200013,Descripcion erronea,PP4                                                                                                 ,,,,,,
00200014,Descripcion erronea,PP5.                                                                                                ,,,,,,
00200027,Descripcion erronea,PI�ON MOTOR DE PARTIDA 13 DTES                    ,,,,,,
00200039,Descripcion erronea,ENEEE                                                                                               ,,,,,,
00200040,Descripcion erronea,AAAAA                                                                                               ,,,,,,
00200041,Descripcion erronea,PPP2                                                                                                ,,,,,,
00200042,Descripcion erronea,AAAA2                                                                                               ,,,,,,
00200043,Descripcion erronea,PROSERSSS                                                                                           ,,,,,,
00200048,Solo numeros,321                                                                                                 ,,,,,,
00200049,Solo numeros,321                                                                                                 ,,,,,,
00200050,Solo numeros,321                                                                                                 ,,,,,,
00200051,Solo numeros,32132                                                                                               ,,,,,,
00200052,Solo numeros,332255                                                                                              ,,,,,,
00200053,Descripcion erronea,SSDFF                                                                                               ,,,,,,
00200054,Descripcion erronea,SDFDSFSD                                                                                            ,,,,,,
00200075,Descripcion erronea,YTJ HYGUOTUTFGLHHKGFDILUHG                                                                          ,,N,,,,
00200125,Descripcion erronea,{KIJDWUFVIERWHGVPRWF                                                                                ,,,,,,
00200174,Descripcion erronea,REPUESTOS APLUSSE 1.6 A�O 90                                                                        ,,,,,,
00200250,Descripcion erronea,JGO P�STONES STD RANGER 2.5                                                                         ,,,,,,
00200302,Descripcion erronea,CILINDRO FRENO TRAS P306 A�O 2000                                                                   ,,,N,,,
00200388,Solo numeros,321321                                                                                              ,,,,,,
00200390,Solo numeros,32321321                                                                                            ,,,,,,
00200391,Solo numeros,321321                                                                                              ,,,,,,
00200400,Descripcion erronea,RETEN DELANTERO CIGUE�AL                                                                            ,,,,,,
00200401,Descripcion erronea,RETEN TRASERO CIGUE�AL                                                                              ,,,,,,
00200448,Descripcion erronea,CIGUE�AL SUZX CARRY                                                                                 ,,,,,,
00200472,Descripcion erronea,PI�ON Y CORONA KIA FRONTIER                                                                         ,,,,,,
00200488,Descripcion erronea,PARACHO                                                                                             ,,,,,,
00200748,Descripcion erronea,PI�ON                                                                                               ,,,,,,
00200752,Descripcion erronea,PIOLA DE CAPOT N�1                                                                                  ,,,N,,,04/07/2013
00200753,Descripcion erronea,PIOLA CAPOT  N�2                                                                                    ,,,N,,,04/07/2013
00200787,Descripcion erronea,CORONA Y PI�ON                                                                                      ,,N,,,,
00200788,Descripcion erronea,CORONA Y PI�ON                                                                                      ,,N,,,,
00200822,Descripcion erronea,GRTASA                                                                                              ,,N,,,,
00200949,Descripcion erronea,PI�ON CORNA                                                                                         ,,,N,,,
00201164,Descripcion erronea,POLE CIGUE�AL                                                                                       ,,,,,,
00201165,Descripcion erronea,RETEN CIGUE�AL                                                                                      ,,,,,,
00201210,Descripcion erronea,CIGUE�AL SWIFF                                                                                      ,,,,,,
