,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
5159,00088537,SEGUN COTIZACION Nº 0430-40031362                 ,ROTACION ,,,,,,
5160,00088541,BATERIA  115 AMP SCS-200 TROJAN                   ,ROTACION ,,,,,,
5161,00088544,TOR FIBROCEMETO 7 X 1 1/4 PTA BROCA MAMUT         ,ROTACION ,,,,,,
5162,00088554,"VALVULA DE PIE BRONCE BSP 3""                      ",ROTACION ,,,,,,
5163,00088555,ACETE ZIC 15W/40 SINTETICO 4L                     ,ROTACION ,,,,,,
5164,00088575,CUBO DELANTERO AUTOMATICO NISSAN  TERRANO 2008    ,ROTACION ,,,,,,
5165,00088577,CAÑER GALV  1/2                                   ,ROTACION ,,,,,,
5166,00088651,PASTA MURO A-1 EXT TAJAMAR                        ,ROTACION ,,,,,,
5167,00088657,ACRYRUB N 310ML                                   ,ROTACION ,,,,,,
5168,00088714,PRENSA 20 TO                                      ,ROTACION ,,,,,,
5169,00088722,"PORTAMACHO ""T"" CHICHARRA 1/4-1/2"" 110MM FORCE     ",ROTACION ,,,,,,
5170,00088853,CLAVO POLVORA TIPO SDM 3.7X25MM                   ,ROTACION ,,,,,,
5171,00088897,FILTRO FS01280                                    ,ROTACION ,,,,,,
5172,00088898,FILTRO LFO3883                                    ,ROTACION ,,,,,,
5173,00088899,FILTRO LF09009                                    ,ROTACION ,,,,,,
5174,00088900,FILTRO LF 16087                                   ,ROTACION ,,,,,,
5175,00088901,FILTRO AH19037                                    ,ROTACION ,,,,,,
5176,00088902,FILTRO FF05580                                    ,ROTACION ,,,,,,
5177,00088903,FILTRO FF05078                                    ,ROTACION ,,,,,,
5178,00088904,FILTRO FS01275                                    ,ROTACION ,,,,,,
5179,00088945,PERNO PARKER CAB PLANA M16X60 G10.9               ,ROTACION ,,,,,,
5180,00088947,PRENSA HIDR MEGAN 15 TON PRSI                     ,ROTACION ,,,,,,
5181,00088958,MESA TBT                                          ,ROTACION ,,,,,,
5182,00088969,INSUMOS VARIOS                                    ,ROTACION ,,,,,,
5183,00088976,LIMPIADOR INEC ULTRAS                             ,ROTACION ,,,,,,
5184,00088984,"ESMER BANCO 5""                                    ",ROTACION ,,,,,,
5185,00088985,"ESMER BANCO 6"" 375W                               ",ROTACION ,,,,,,
5186,00088987,ESMERIL BANCO 608                                 ,ROTACION ,,,,,,
5187,00089009,PLACA FOTOVOLTAICA 150W 12V POLICRISTAL           ,ROTACION ,,,,,,
5188,00089010,CONTROLADOR DE CARGA 10AH 12/24V                  ,ROTACION ,,,,,,
5189,00089026,ALAMBRE PÚA X 100 MTS                             ,ROTACION ,,,,,,
5190,00089027,M3 ARENA                                          ,ROTACION ,,,,,,
5191,00089028,M3 RIPIO                                          ,ROTACION ,,,,,,
5192,00089031,TAPA GRASA CUBO                                   ,ROTACION ,,,,,,
5193,00089042,SELLADOR ROSCA TEFLON 473ML PERMATEX              ,ROTACION ,,,,,,
5194,00089067,CORREA C 108 FENNER                               ,ROTACION ,,,,,,
5195,00089083,HERVIDOR ELECTRON                                 ,ROTACION ,,,,,,
5196,00089091,MALLA ESTUCO 30X20X0.5X2MTS                       ,ROTACION ,,,,,,
5197,00089092,PINTURA TRAFICO CONTRACTANTE BLANCO GL            ,ROTACION ,,,,,,
5198,00089093,PINTURA TRAF CONTRACTANTE BLANCO BALDE            ,ROTACION ,,,,,,
5199,00089096,REFRIGERADOR MADEMSA NORDISK 690                  ,ROTACION ,,,,,,
5200,00089102,"PUNTAS CLAVO 1""                                   ",ROTACION ,,,,,,
5201,00089111,FILTRO TECFIL PSD-160                             ,ROTACION ,,,,,,
5202,00089130,APRIETA TERMINALES  16-120  3.9 KG TLP (HHYJ-120) ,ROTACION ,,,,,,
5203,00089139,"BRIDA ACERO 2""                                    ",ROTACION ,,,,,,
5204,00089141,"MEDIDOR DE AGUA 2"" MEISTREAM PLUS                 ",ROTACION ,,,,,,
5205,00089142,COPLA RED GAL 3/4 A 1/2 CL 150                    ,ROTACION ,,,,,,
5206,00089146,PINO SECO CEP 2X6 3.20 MT                         ,ROTACION ,,,,,,
5207,00089147,ZINC ACAN 0.35X3.660 9.06KG                       ,ROTACION ,,,,,,
5208,00089148,TRONILLO DRYWS 8X2.1/2                            ,ROTACION ,,,,,,
5209,00089156,"PIE METRO 40"" PATA 200MMN (534-104) MITUTOYO      ",ROTACION ,,,,,,
5210,00089162,POLYTUBE NEGRO 12MM                               ,ROTACION ,,,,,,
5211,00089170,SEGUN LA COT Nº 0430-40031995                     ,ROTACION ,,,,,,
5212,00089171,SEGUN LA  COT Nº 0430-4038002                     ,ROTACION ,,,,,,
5213,00089179,LOCTITE 7387 ACTI ADHESIVO   330 X 128 GRS        ,ROTACION ,,,,,,
5214,00089189,PERNO PARKER 16 X 200 P 2.0  GR 12.9              ,ROTACION ,,,,,,
5215,00089197,POLIETILENO TRANSP.VIRGEN MANGA 2 MTS             ,ROTACION ,,,,,,
5216,00089199,FILTRO BT 9391-MPG                                ,ROTACION ,,,,,,
5217,00089211,PINO 1X10 3.20 INSIGNE                            ,ROTACION ,,,,,,
5218,00089230,FILTRO AIRE PA 2806 BALDWIN                       ,ROTACION ,,,,,,
5219,00089232,PAST FRENO P504                                   ,ROTACION ,,,,,,
5220,00089233,PAST FRENO P1154                                  ,ROTACION ,,,,,,
5221,00089237,IMNPRESORA LASER CANER MF -3010                   ,ROTACION ,,,,,,
5222,00089239,IMPRESORA CANON MF 310                            ,ROTACION ,,,,,,
5223,00089276,RESORTE UNIV 1.5MM #18                            ,ROTACION ,,,,,,
5224,00089284,RESORTE UNIV 0.80MM #25                           ,ROTACION ,,,,,,
5225,00089285,RESORTE EMBRIAGUE P/LARGA 2.5                     ,ROTACION ,,,,,,
5226,00089299,PIOLA COMPLETA 62FT (18.9MT) ALO PARTS            ,ROTACION ,,,,,,
5227,00089321,TERMINAL HI 1/2 P.E.                              ,ROTACION ,,,,,,
5228,00089493,SET LUBRICACION 5:1                               ,ROTACION ,,,,N,,
5229,00089494,KIT ASIST SMB101 M TERMINAL BIOMETRICO            ,ROTACION ,,,,,,
5230,00089495,PACK IMPRESORA QTC2+UPS+GABINETE+PAPEL            ,ROTACION ,,,,,,
5231,00089496,SERVICIO INSTALACION CONTROL ASISTENCIA           ,ROTACION ,,,,,,
5232,00089502,SWITCH KVM-222 USB 2 PUERTO C/SOP AUDIO           ,ROTACION ,,,,,,
5233,00089531,"CONECTOR 2"" RECTO P/FLEX M.C/PVC                  ",ROTACION ,,,,,,
5234,00089532,DESMONTADORA SEMI AUTO                            ,ROTACION ,,,,,,
5235,00089545,PERNO GANCHO                                      ,ROTACION ,,,,,,
5236,00089552,PROMO LAMA UGHN323  MAS  10 INCE KGT3N UE6020 MITS,ROTACION ,,,,,,
5237,00089563,LOCKERS 10 MULTIPUERTAS LK-2B5A                   ,ROTACION ,,,,,,
5238,00089570,CAL VIVA  25 KG MOLI                              ,ROTACION ,,,,,,
5239,00089574,CUBIERTA ZINC ALUM PV4 1000X2500X0.4MM            ,ROTACION ,,,,,,
5240,00089575,LOCKERS 5 CUERPOS SIMPLE LK5                      ,ROTACION ,,,,,,
5241,00089576,LOCKERS 3 CUERPOS 6 CASILLEROS LK 33              ,ROTACION ,,,,,,
5242,00089584,PINTURA PRIMER LITRO                              ,ROTACION ,,,,,,
5243,00089591,DISCO GOMA 5'' TACTIX                             ,ROTACION ,,,,,,
5244,00089593,CAJA PORTA LLAVES 20 UND (85-18-40)               ,ROTACION ,,,,,,
5245,00089594,CAJA PORTA LLAVES 40 UND  (85-18-42)              ,ROTACION ,,,,,,
5246,00089596,CAJA PORTA LLAVES 80 UND (85-18-46)               ,ROTACION ,,,,,,
5247,00089597,CAJA PORTA LLAVES 80 UND  (85-18-46)              ,ROTACION ,,,,,,
5248,00089598,CAJA PORTA LLAVES LED DIGITAL 36 UND  (85-18-48   ,ROTACION ,,,,,,
5249,00089601,PLACA COMPACT REV.CRH5030DE LD350                 ,ROTACION ,,,,,,
5250,00089617,LLAVE PUNTA CORONA -CHIRRA 19 MM FORCE            ,ROTACION ,,,,,,
5251,00089631,LUBRICANTE VINILIT 500 C.C.                       ,ROTACION ,,,,,,
5252,00089632,PERNO RUEDA CITROEN BERLINGO 12 X 1.25 X 26 HEX 19,ROTACION ,,,,,,
5253,00089633,CURVA CONDUIT 20 M/M X 90°                        ,ROTACION ,,,,,,
5254,00089636,PERFIL ALUMINIO 2.5 MT HURACAN                    ,ROTACION ,,,,,,
5255,00089637,PERFIL ALUMINIO 3.0 MT HURACAN                    ,ROTACION ,,,,,,
5256,00089645,SPRAY GALV ENFRIO SILCOLOR                        ,ROTACION ,,,,,,
5257,00089647,ABRAZADERA ALTA PRES INOX 98-103                  ,ROTACION ,,,,,,
5258,00089648,ABRAZADERA ALTA PRESION INOX 122-130              ,ROTACION ,,,,,,
5259,00089651,CALCULADORA GRANDE                                ,ROTACION ,,,,,,
5260,00089663,PERNO HEX 1/2 X  2  1/2 G2 HILO COMPL             ,ROTACION ,,,,,,
5261,00089678,SEGUN COT Nº 0430-40032906                        ,ROTACION ,,,,,,
5262,00089712,PERNO HEX 2'' X 4'' G5                            ,ROTACION ,,,,,,
5263,00089713,ELECTROBOMBA 3HP 12.2AMP 220V 1 1/4 X 1''         ,ROTACION ,,,,,,
5264,00089714,PRESOSTATO FYG32                                  ,ROTACION ,,,,,,
5265,00089715,HIDROPACK KSB 200 LTS YBAYONDO                    ,ROTACION ,,,,,,
5266,00089758,SEGUN COTIZACION Nº 0430-40033098                 ,ROTACION ,,,,,,
5267,00089759,SEGUN LA  COTIZACION Nº 0430-40033094             ,ROTACION ,,,,,,
5268,00089760,SEGUN LA COTIZACION Nº 430-40033102               ,ROTACION ,,,,,,
5269,00089771,SOL.7018 3/16 LINCOLN                             ,ROTACION ,,,,,,
5270,00089801,DADO HEX #3/4 55MM CROSSMAN                       ,ROTACION ,,,,,,
5271,00089802,DADO HEX # 3/4 56MM CROSSMAN                      ,ROTACION ,,,,,,
5272,00089847,INTE.SIMPLE EMBUTIDO                              ,ROTACION ,,,,,,
5273,00089858,"ATORN.PALETA 1/8X3""69103 STANLEY M/PLASTICO       ",ROTACION ,,,,,,
5274,00089889,COMPRESOR DE RESORTES 370 MM PAR FORCE            ,ROTACION ,,,,,,
5275,00089913,BARRA HILO 7/8  X 15'' B-7 NR (389 MM)            ,ROTACION ,,,,,,
5276,00089928,TUERCA HEX 3/4   -10 NR                           ,ROTACION ,,,,,,
5277,00089929,GOLILLA PLANA  CAL 3/4  NR                        ,ROTACION ,,,,,,
5278,00089932,SOLDADORA MINARCTIG EVO 200 MLP TTC 220           ,ROTACION ,,,,,,
5279,00089967,RODAMIENTO NU 217 C3 ROLLWAY                      ,ROTACION ,,,,,,
5280,00089973,RODAMIENTO NU 310 C3 ROLLWAY                      ,ROTACION ,,,,,,
5281,00089974,RODAMIENTO 30217 JR KOYO F-12                     ,ROTACION ,,,,,,
5282,00089984,ESCANEO  REPARACION CAMION MERCEDEZ               ,ROTACION ,,,,,,
5283,00089991,ENCHUFE HEM MONO  IND VOLANTE  16A                ,ROTACION ,,,,,,
5284,00089992,ENCHUFE  MACHO MONO INDUS VOLAN 16 A              ,ROTACION ,,,,,,
5285,00090012,KIT HIDROPACK CON BOMBA                           ,ROTACION ,,,,,,
5286,00090020,BARRERA TRAF VIAL 2 X 1 MTS ROJO PREMIUM          ,ROTACION ,,,,,,
5287,00090036,SIERRA CIRCULAR GKS 18V-LI BARE TOLL              ,ROTACION ,,,,,,
5288,00090039,ESP M42-4.5X230 G8.8 C/30MM EN 1 EXTREMO          ,ROTACION ,,,,,,
5289,00090058,PLANCHA FIERRO 1000 X 3000 X 12 MM                ,ROTACION ,,,,,,
5290,00090059,PLANCHA FIERRO 1000 X 3000 X 10 MM                ,ROTACION ,,,,,,
5291,00090062,ELECTRODO 8018 -C1 5/32 INDURA                    ,ROTACION ,,,,,,
5292,00090063,ELECTRODO 8018 C1 3/16 INDURA                     ,ROTACION ,,,,,,
5293,00090067,GABINETE METALICO  8 CAJAS                        ,ROTACION ,,,,,,
5294,00090074,CHATA CONTACTO G.E                                ,ROTACION ,,,,,,
5295,00090091,ESTANQUE VERTICAL  3400LTS                        ,ROTACION ,,,,,,
5296,00090095,LOCTITE 330 . 7387  ACTIVA                        ,ROTACION ,,,,,,
5297,00090096,SOLD. DIMENSION 812 N907361 380V MILLER           ,ROTACION ,,,,,,
5298,00090097,CARRO PARA MAQ. DIMENSION                         ,ROTACION ,,,,,,
5299,00090098,ALIMENTADOR SUITCASE X-TREME 12VS                 ,ROTACION ,,,,,,
5300,00090099,ADAPTADOR CONEXIÓN EUROPEA                        ,ROTACION ,,,,,,
5301,00090100,PIST. MIG TREGASKISSS 350 CONEC                   ,ROTACION ,,,,,,
5302,00090101,REGULADOR ARGON 801 D30 FAR 784                   ,ROTACION ,,,,,,
5303,00090103,ESCAREADOR DE AGUJA NEUMÁTICO                     ,ROTACION ,,,,,,
5304,00090114,BATERIA 12V 18A ESTACIONARIA                      ,ROTACION ,,,,,,
5305,00090117,SOLDADORA MIG KEMPACT 2530                        ,ROTACION ,,,,,,
5306,00090118,CUÑA CAMION 20 TONELADAS                          ,ROTACION ,,,,,,
5307,00090119,SOLDADORA INDURAC 150 PRO INDURA                  ,ROTACION ,,,,,,
5308,00090145,PERNO HEX M30X130MM P-3.5 G8.8                    ,ROTACION ,,,,,,
5309,00090150,MORDAZA 1/8 MD CROSBY                             ,ROTACION ,,,,,,
5310,00090154,PLETINA CUÑA ALUMINIO 40 X 1.3 X 6                ,ROTACION ,,,,,,
5311,00090155,PUERTA MALAGA 75 X 2  VIDRIO                      ,ROTACION ,,,,,,
5312,00090156,PL ACRILICO 1.20 X 2.40 MTS  4 MM                 ,ROTACION ,,,,,,
5313,00090158,TUERCA HEX. 1 1/4 UNC HILO IZQUIERDO              ,ROTACION ,,,,,,
5314,00090159,"BARRA 1 1/4"" HILO IZQUIERDO                       ",ROTACION ,,,,,,
5315,00090162,BOQUILLA HARRIS 106-2 10-25MM                     ,ROTACION ,,,,,,
5316,00090165,BANCO SIERRA DE WALT MOD DWE 7470                 ,ROTACION ,,,,,,
5317,00090166,FUSIBLE CUNO 3AMP                                 ,ROTACION ,,,,,,
5318,00090196,PLANCHAS LISAS METAL  DE 1000X3000X1MM            ,ROTACION ,,,,,,
5319,00090198,PLETINAS DE 38X3X6000                             ,ROTACION ,,,,,,
5320,00090204,SOLDADURA 29-9S 1/8  INOX  INDURA-2000322         ,ROTACION ,,,,,,
5321,00090219,TAPA GORRO PRES 63 MM                             ,ROTACION ,,,,,,
5322,00090220,LENTE TRANSP.ESPEJO 75741M                        ,ROTACION ,,,,,,
5323,00090221,LENTE SEG. TRANSP CAUCHO BORDE NEGRO 75741        ,ROTACION ,,,,,,
5324,00090222,LENTE SEG. HUMO CAUCHO PATA AMARILLA 7547         ,ROTACION ,,,,,,
5325,00090232,DADO HEX # 3/4 47MM CROSSMAN                      ,ROTACION ,,,,,,
5326,00090241,JGO.EMPAQUETADURA MOTOR HYUNDAI NEW H 1 2.5 D4CBC ,ROTACION ,,,,,,
5327,00090242,RADIADOR HYUNDAI NEW H 1 2.2 MOTOR D4CBC          ,ROTACION ,,,,,,
5328,00090262,CABLE  16 TAC                                     ,ROTACION ,,,,,,
5329,00090266,"PERNO HEX 1X18"" UNC C/7 PULG HILO                 ",ROTACION ,,,,,,
5330,00090267,PERNO HEX 1X4 UNC G5 65MM HILO                    ,ROTACION ,,,,N,,N
5331,00090268,PERNO HEX UNC 1.1/2X6 G2                          ,ROTACION ,,,,,,
5332,00090269,"PERNO HEX UNC 1.1/2X5"" G2                         ",ROTACION ,,,,,,
5333,00090270,FILTRO CAJA CAMBIO HINO  MOD FS3349               ,ROTACION ,,,,,,
5334,00090271,FILTRO DIFERENCIAL HINO MOD FS 3349               ,ROTACION ,,,,,,
5335,00090272,FILTRO SECADOR AIRE HINO MOD FS3349               ,ROTACION ,,,,,,
5336,00090273,ESCOBILLON MULTIUSO VIRUTEX                       ,ROTACION ,,,,,,
5337,00090284,PINTURA ACRILICA AMARILLA TINETA -12196030        ,ROTACION ,,,,,,
5338,00090290,PRENSA EMBRAGUE NISS QASHQAI ORIGINAL             ,ROTACION ,,,,,,
5339,00090291,DISCO EMBRAGUE NISS QASHQAI ORIGINAL              ,ROTACION ,,,,,,
5340,00090292,PRENSA EMBRAGUE QASHQAI EXEDY                     ,ROTACION ,,,,,,
5341,00090293,DISCO EMBRAGUE QASHQAI EXEDY                      ,ROTACION ,,,,,,
5342,00090304,MANGUERA DAYKO GST 200 LBS 3/4                    ,ROTACION ,,,,,,
5343,00090305,MANGUERA DAYKO MPT 300 LBS 3/4                    ,ROTACION ,,,,,,
5344,00090306,MANGUERA DUNLOP 284 LBS 1/4                       ,ROTACION ,,,,,,
5345,00090307,MANGUERA DAYKO 300 A 1200 LBS 1/4                 ,ROTACION ,,,,,,
5346,00090315,LAVADORA DE ALFOMBRAS CAR 275 VIPER-75 LTS        ,ROTACION ,,,,,,
5347,00090316,TACHA SOLAR AMBAR 125X105                         ,ROTACION ,,,,,,
5348,00090325,ESTANQUE ALJIBES 5000 LTS                         ,ROTACION ,,,,,,
5349,00090326,TAPA TUBO SANITARIO 40 MM GRIS                    ,ROTACION ,,,,,,
5350,00090327,MANTENCION MAHINDRA JYBG65                        ,ROTACION ,,,,,,
5351,00090330,KIT MANOM.AIRE ACONDICIONADO VICTEK               ,ROTACION ,,,,,,
5352,00090331,KIT MANOM.AIRE ACONDICIONADO AOK                  ,ROTACION ,,,,,,
5353,00090334,M3 GRAVILLA 19MM                                  ,ROTACION ,,,,,,
5354,00090339,CUCHILLA TRAPEZOIDAL P/00715 66 01X WURTH         ,ROTACION ,,,,,,
5355,00090341,GALON OLEO NEGRO                                  ,ROTACION ,,,,,,
5356,00090345,PERNO HEX 16X130MM P-1.5 G12.9                    ,ROTACION ,,,,,,
5357,00090346,PERNO HEX 16X160MM P-1.5 GR12.9                   ,ROTACION ,,,,,,
5358,00090347,TUERCA HEX 16 MM 1.5 C8 NR                        ,ROTACION ,,,,,,
5359,00090349,BARRA 20X530MM  G8.8 NR                           ,ROTACION ,,,,,,
5360,00090350,TUERCA HEX SEG 20MM 2.5 C8 ZN UNC                 ,ROTACION ,,,,,,
5361,00090355,ALAMBRE TUB 1.2  71T1 SOLDAR KEMPPI KMS400        ,ROTACION ,,,,,,
5362,00090359,BOMBA SEBADORA ACTYON SPORT                       ,ROTACION ,,,,,,
5363,00090362,GRAMPA TIERRA LENCO 300 AMP                       ,ROTACION ,,,,,,
5364,00090365,SOLDADURA SUPER ALLOY 5/32 (4.0MM) KILO           ,ROTACION ,,,,,,
5365,00090366,MOTOR VELOTTI 600 (PORTON CORREDIZO)              ,ROTACION ,,,,,,
5366,00090367,ZAPATO V6 CEMENT EVA/CAUCHO T41                   ,ROTACION ,,,,,,
5367,00090375,ANTICORROSIVO SPRAY GRIS VERDOSO                  ,ROTACION ,,,,N,,
5368,00090376,MALLA RASCHELL LISA BLANCA 80% 4.20 X 100 MTS HW  ,ROTACION ,,,,,,
5369,00090377,MALLA RASCHELL SOMBRA FRANJEADA 80% VERDE BLANCO 4,ROTACION ,,,,,,
5370,00090384,VALVULA RETENCION DUO CHEK  FF INOXCL 150 SELO VIT,ROTACION ,,,,,,
5371,00090399,PASTILLA FRENO KIA SORENTO FRITEC                 ,ROTACION ,,,,,,
5372,00090400,DISCO FRENO DEL KIA SORENTO C/U                   ,ROTACION ,,,,,,
5373,00090408,GUATES DIELECTRICOS CLASE O TALLA 9 (3303000)     ,ROTACION ,,,,,,
5374,00090428,FILTRO ACEITE  B 7024                             ,ROTACION ,,,,,,
5375,00090445,"CODO 90º A-105 CL 3000 SOCKET 1 1/2""              ",ROTACION ,,,,,,
5376,00090446,"UNION AMER. A-105 CL 3000 SOCKET 1 1/2""           ",ROTACION ,,,,,,
5377,00090447,"COPLA A-105 CL 3000 SOCKET 1 1/2""                 ",ROTACION ,,,,,,
5378,00090448,PERNO PARKER 22 X 50 12.9 P 2.5                   ,ROTACION ,,,,,,
5379,00090449,PERNO PARKER 22 X 60 12.9 P 2.5                   ,ROTACION ,,,,,,
5380,00090450,PERNO PARKER 3/4 X 3'' 12.9 NC                    ,ROTACION ,,,,,,
5381,00090453,VARILLA QUIMICA 3/4 X 8 ZINZ C/TUERCAS  GOLILLA OL,ROTACION ,,,,,,
5382,00090454,VIPPER EXTRM 280ML                                ,ROTACION ,,,,,,
5383,00090464,CORREA 5 V X 800 DAYCO                            ,ROTACION ,,,,,,
5384,00090465,VIGA H 200X125X4MM X 6MTS                         ,ROTACION ,,,,,,
5385,00090466,PERFIL CANAL C 200X75X5MM 6MT                     ,ROTACION ,,,,,,
5386,00090468,PUNTO EMPUÑADURA 18X300MM                         ,ROTACION ,,,,,,
5387,00090483,NIPLE LARGO 4 INOX. 113 SS 1/2 NPT                ,ROTACION ,,,,,,
5388,00090484,UNION MACHO INOX. 122.SS 1/8 NPT                  ,ROTACION ,,,,,,
5389,00090488,VACUOMETRO PROF 1-14 PSI-PRES 0-25 PULG FORCE     ,ROTACION ,,,,,,
5390,00090489,LOCTIE METAL MAGID                                ,ROTACION ,,,,,,
5391,00090490,LOCTITE SILICON ULTRA 300ML                       ,ROTACION ,,,,,,
5392,00090493,TUBO 54W/840 MASTER TL5 HO SUPER 80PH             ,ROTACION ,,,,,,
5393,00090499,BARRA LED 72W 41CM   70407                        ,ROTACION ,,,,,,
5394,00090505,FILTRO AIRE BALDWIN PA 5556                       ,ROTACION ,,,,,,
5395,00090522,BOMBA ROTATORIA 220 V FR311VLN-FILL-RITE          ,ROTACION ,,,,,,
5396,00090536,CHAPA SOBREPONER SCANAVINI                        ,ROTACION ,,,,,,
5397,00090542,NEUM 1800 R25 CB797 WESLAKE                       ,ROTACION ,,,,,,
5398,00090543,NEUMA 1800 R 25 TRIANGLE                          ,ROTACION ,,,,,,
5399,00090550,PERFIL ACERO UPN 120 X 6 MTS                      ,ROTACION ,,,,,,
5400,00090555,SERV GARANTIA BATERIAS MAC                        ,ROTACION ,,,,,,
5401,00090558,CORREA B 113 OPTIBLE                              ,ROTACION ,,,,,,
5402,00090559,CORREA C 80 OPTIBEL                               ,ROTACION ,,,,,,
5403,00090560,CORREA B 74 OPTIBEL                               ,ROTACION ,,,,,,
5404,00090563,PROY.AREA LED HIGH POWER 30W 220V 4500K           ,ROTACION ,,,,,,
5405,00090566,"PER HEX 1 1/4   X  12·"" G5                        ",ROTACION ,,,,,,
5406,00090567,PER HEX 1 1/4  X 12  G 8                          ,ROTACION ,,,,,,
5407,00090575,LONA MULTIUSO  4  X 5   CARPA PISO CON OJALES     ,ROTACION ,,,,,,
5408,00090576,LONA MULTI USO PVC 5000  4 X  5                   ,ROTACION ,,,,,,
5409,00090584,INYECTOR JAC REFINE 1.9 AÑO 2013                  ,ROTACION ,,,,,,
5410,00090589,"COPLA INOX 316 CL 150 NPT 3/8""                    ",ROTACION ,,,,,,
5411,00090592,DADO HEX 60 M/M X 1 1/2 CUADRANTE OZAT ISRAEL     ,ROTACION ,,,,,,
5412,00090594,DADO HEX 80 M/M 1 1/2 CUADRANTE OZAT ISRAEL       ,ROTACION ,,,,,,
5413,00090600,MALLA ONDULADA 1/82 X 1 MT.                       ,ROTACION ,,,,,,
5414,00090601,MALLA SOLDADA 1.20 X 1/2                          ,ROTACION ,,,,,,
5415,00090602,LAVADERO INOX 41 X 41 X 20 DE FONDO               ,ROTACION ,,,,,,
